@relation training

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumCodeSmells numeric
@attribute NumLocalVariables numeric
@attribute NumRevisions numeric
@attribute NumAuthors numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
8,2,1,1,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
9,2,1,1,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
5,0,0,0,0,0,0,0,0,0,0,0,0,no
10,1,2,2,1,0,0,0,0,0,0,0,0,no
10,1,2,2,1,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
10,2,2,2,1,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,1,0,0,0,0,0,0,0,0,no
5,0,1,1,0,1,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
14,1,2,1,0,2,0,0,0,0,0,0,0,no
42,0,8,4,0,8,0,0,0,0,0,0,0,no
20,3,4,3,0,6,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
19,1,2,1,1,4,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
4,1,0,0,0,1,0,0,0,0,0,0,0,no
5,1,1,1,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
19,3,3,2,0,0,0,0,0,0,0,0,0,no
8,0,2,2,0,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,2,0,0,1,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,2,0,0,1,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,1,0,0,1,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
7,2,1,1,1,1,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
60,1,12,3,2,16,0,0,0,0,0,0,0,no
5,2,0,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,1,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
4,1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,2,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,2,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,0,0,0,0,0,0,0,no
8,2,0,0,0,3,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
5,0,1,1,0,1,0,0,0,0,0,0,0,no
2,1,0,0,1,0,0,0,0,0,0,0,0,no
32,1,4,3,1,8,0,0,0,0,0,0,0,no
4,3,0,0,1,0,0,0,0,0,0,0,0,no
2,0,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,0,0,0,0,0,0,0,0,0,no
4,1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
18,1,4,2,0,2,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
13,1,4,2,6,2,0,0,0,0,0,0,0,no
7,1,2,1,2,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
7,1,1,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
8,0,1,1,3,2,0,0,0,0,0,0,0,no
10,1,2,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
25,1,5,3,1,1,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
11,2,2,2,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
13,0,1,1,1,2,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
5,0,1,1,0,0,0,0,0,0,0,0,0,no
11,1,1,1,0,0,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
9,1,2,1,0,0,0,0,0,0,0,0,0,no
6,1,1,1,1,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,1,0,0,0,0,0,0,0,0,no
8,1,2,1,0,0,0,0,0,0,0,0,0,no
5,2,0,0,1,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,0,no
28,1,7,2,0,2,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
21,1,7,2,10,4,0,0,0,0,0,0,0,no
7,1,2,1,2,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
9,1,2,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
12,0,2,1,6,3,0,0,0,0,0,0,0,no
12,1,3,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
35,1,7,3,1,1,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
18,2,4,2,1,0,0,0,0,0,0,0,0,no
3,1,0,0,2,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
22,0,3,1,1,2,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
8,0,2,1,0,0,0,0,0,0,0,0,0,no
16,1,2,1,0,0,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
12,1,3,1,0,0,0,0,0,0,0,0,0,no
6,1,1,1,1,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,1,0,0,0,0,0,0,0,0,no
92,1,15,3,55,55,0,0,0,0,0,0,0,no
8,5,0,0,2,0,0,0,0,0,0,0,0,no
7,0,0,0,0,0,0,0,0,0,0,0,0,no
58,1,16,2,0,2,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
45,1,16,2,22,10,0,0,0,0,0,0,0,no
7,1,2,1,2,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
15,1,5,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
24,0,5,1,15,6,0,0,0,0,0,0,0,no
18,1,6,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
6,2,1,1,1,0,0,0,0,0,0,0,0,no
6,2,1,1,1,0,0,0,0,0,0,0,0,no
6,2,1,1,1,0,0,0,0,0,0,0,0,no
6,2,1,1,1,0,0,0,0,0,0,0,0,no
6,2,1,1,1,0,0,0,0,0,0,0,0,no
172,1,23,5,41,41,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
39,2,10,2,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
3,1,0,0,2,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
3,1,0,0,2,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
49,0,9,1,4,2,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
17,0,5,1,0,0,0,0,0,0,0,0,0,no
101,1,15,3,10,10,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
21,1,6,1,0,0,0,0,0,0,0,0,0,no
6,1,1,1,1,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,1,0,0,0,0,0,0,0,0,no
19,1,4,2,4,4,0,0,0,0,0,0,0,no
7,3,0,0,1,0,0,0,0,0,0,0,0,no
6,1,1,1,1,0,0,0,0,0,0,0,0,no
6,1,1,1,1,0,0,0,0,0,0,0,0,no
6,0,0,0,0,0,0,0,0,0,0,0,0,no
38,1,10,2,0,2,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
29,1,10,2,14,6,0,0,0,0,0,0,0,no
7,1,2,1,2,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
11,1,3,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
16,0,3,1,8,4,0,0,0,0,0,0,0,no
14,1,4,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
62,1,11,4,7,7,0,0,0,0,0,0,0,no
8,1,1,1,0,0,0,0,0,0,0,0,0,no
25,2,6,2,1,0,0,0,0,0,0,0,0,no
4,1,0,0,2,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
27,0,4,1,2,2,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
11,0,3,1,0,0,0,0,0,0,0,0,0,no
31,1,4,2,2,2,0,0,0,0,0,0,0,no
7,1,1,1,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
15,1,4,1,0,0,0,0,0,0,0,0,0,no
6,1,1,1,1,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,1,0,0,0,0,0,0,0,0,no
30,1,5,2,12,12,0,0,0,0,0,0,0,no
5,2,0,0,0,0,0,0,0,0,0,0,0,no
7,0,0,0,0,0,0,0,0,0,0,0,0,no
48,1,13,2,0,2,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
37,1,13,2,18,8,0,0,0,0,0,0,0,no
7,1,2,1,2,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
13,1,4,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,1,0,0,0,0,0,0,0,0,no
3,0,1,0,1,0,0,0,0,0,0,0,0,no
