LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0.016129,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.006024,0,0,0,0.007937,0,0,0,0,0,0,0,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.001124,0.001183,0.008621,0.008621,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.001124,0.001183,0.008621,0.008621,0,no
0,0.142857,0,0,0,0,0.037037,0.083333,0,0,0,0,0,no
0.009036,0,0,0,0,0,0,0,0,0,0,0,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.018072,0.095238,0,0,0,0.032258,0.055556,0.083333,0.001685,0.001775,0.008621,0.008621,0,no
0.03012,0.047619,0,0,0,0.112903,0.037037,0.083333,0.011236,0,0.043103,0.043103,0,no
0.018072,0.095238,0,0,0,0.048387,0.037037,0.083333,0.006742,0,0.025862,0.025862,0,no
0.036145,0,0,0,0,0.032258,0.037037,0.083333,0.013483,0,0.051724,0.051724,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
