@relation training

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumCodeSmells numeric
@attribute NumLocalVariables numeric
@attribute NumRevisions numeric
@attribute NumAuthors numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
19,3,2,1,2,1,1,1,19,0,19,19,0,no
9,4,1,1,1,1,1,1,9,0,9,9,0,no
14,2,1,1,0,2,1,1,14,0,14,14,0,no
4,2,0,0,0,1,1,1,4,0,4,4,0,no
44,4,5,2,3,3,1,1,44,0,44,44,0,yes
14,0,2,2,1,0,1,1,14,0,14,14,0,no
9,3,2,2,1,0,1,1,9,0,9,9,0,no
7,4,1,1,0,0,1,1,7,0,7,7,0,yes
3,1,0,0,0,0,1,1,3,0,3,3,0,no
32,6,3,1,2,7,1,1,32,0,32,32,0,no
19,3,2,1,1,3,1,1,19,0,19,19,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
10,1,2,1,1,1,1,1,10,0,10,10,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
25,1,5,2,2,6,1,1,25,0,25,25,0,no
15,2,2,2,0,3,1,1,15,0,15,15,0,no
8,0,1,1,0,1,1,1,8,0,8,8,0,no
4,2,0,0,0,1,1,1,4,0,4,4,0,no
5,0,0,0,0,1,1,1,5,0,5,5,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,5,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
37,2,10,3,1,4,1,1,37,0,37,37,0,no
5,3,0,0,0,0,1,1,5,0,5,5,0,no
13,8,1,1,0,1,1,1,13,0,13,13,0,no
5,0,1,1,0,1,0,0,0,0,0,0,0,no
11,1,2,2,0,2,2,1,2,2,2,2,0,yes
30,1,3,1,0,10,2,1,2,2,2,2,0,no
13,6,1,1,0,1,1,1,13,0,13,13,0,no
7,2,1,1,0,0,1,1,1,1,2,2,0,yes
7,2,1,1,0,0,1,1,1,1,2,2,0,yes
7,5,1,1,0,1,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
5,1,1,1,0,0,0,0,0,0,0,0,0,no
5,3,0,0,0,0,1,1,5,0,5,5,0,no
12,1,1,1,0,3,1,1,12,0,12,12,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
7,0,1,1,0,0,1,1,7,0,7,7,0,no
0,2,0,0,0,0,0,0,0,0,0,0,0,no
10,5,1,1,0,0,1,1,10,0,10,10,0,no
7,3,1,1,1,0,1,1,7,0,7,7,0,no
9,0,2,2,0,0,1,1,9,0,9,9,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,0,no
11,2,0,0,0,0,1,1,11,0,11,11,0,no
5,1,0,0,0,0,0,0,0,0,0,0,0,no
13,0,2,2,1,2,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
31,0,5,5,2,7,1,1,1,1,2,2,0,no
12,0,2,1,0,0,0,0,0,0,0,0,0,no
12,2,1,1,0,0,2,2,4,4,4,4,0,no
35,0,7,2,4,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
76,1,17,5,3,6,0,0,0,0,0,0,0,no
8,0,2,2,0,1,0,0,0,0,0,0,0,no
6,0,1,1,0,0,1,1,6,0,6,6,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
11,1,2,2,0,0,0,0,0,0,0,0,0,no
7,1,1,1,1,1,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,0,no
21,1,5,2,3,4,0,0,0,0,0,0,0,no
13,1,2,1,0,0,1,1,13,0,13,13,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
8,0,1,1,1,2,0,0,0,0,0,0,0,no
0,2,0,0,1,0,0,0,0,0,0,0,0,no
2,0,0,0,1,0,0,0,0,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
5,0,1,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,1,0,0,0,0,0,0,0,0,0,0,no
5,0,1,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
4,1,0,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,0,0,0,0,0,0,0,no
12,0,1,1,0,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
11,1,2,1,0,1,0,0,0,0,0,0,0,yes
0,0,0,0,1,0,0,0,0,0,0,0,0,no
0,0,0,0,1,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,0,0,0,0,0,0,0,no
8,2,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,0,no
11,0,2,1,1,2,0,0,0,0,0,0,0,no
14,1,2,1,0,3,0,0,0,0,0,0,0,no
14,3,2,1,0,3,0,0,0,0,0,0,0,no
23,0,4,2,0,3,0,0,0,0,0,0,0,no
5,1,0,0,0,0,0,0,0,0,0,0,0,no
5,2,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
15,0,3,2,2,1,0,0,0,0,0,0,0,no
10,1,2,2,0,0,0,0,0,0,0,0,0,no
14,1,3,2,0,0,0,0,0,0,0,0,0,no
7,3,1,1,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,1,0,0,0,0,0,0,0,no
25,1,4,2,0,6,1,1,1,1,2,2,0,no
3,0,0,0,0,0,1,1,0,3,3,3,0,no
5,1,0,0,1,0,0,0,0,0,0,0,0,no
14,0,3,1,2,0,1,1,1,1,2,2,0,yes
23,1,4,2,2,3,1,1,10,0,10,10,0,no
18,1,1,1,0,1,1,1,18,0,18,18,0,no
16,1,1,1,1,1,3,2,2,2,2,1.333333,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
38,2,6,4,2,8,0,0,0,0,0,0,0,yes
2,1,0,0,1,0,0,0,0,0,0,0,0,no
13,1,2,1,3,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
7,2,1,1,0,1,0,0,0,0,0,0,0,no
9,1,2,1,0,1,0,0,0,0,0,0,0,no
6,0,1,1,0,0,0,0,0,0,0,0,0,no
6,1,1,1,0,0,0,0,0,0,0,0,0,no
5,0,1,1,1,1,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,1,1,1,1,2,2,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
14,1,2,1,2,3,0,0,0,0,0,0,0,no
21,7,2,1,0,0,1,1,21,0,21,21,0,no
16,4,2,1,0,0,1,1,16,0,16,16,0,no
7,4,1,1,0,0,1,1,7,0,7,7,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,5,0,0,1,0,1,1,0,0,0,0,0,no
0,4,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,4,0,0,1,0,1,1,0,0,0,0,0,no
0,5,0,0,1,0,1,1,0,0,0,0,0,no
0,4,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,3,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,3,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,3,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
8,11,0,0,0,0,1,1,8,0,8,8,0,no
36,0,6,3,1,11,1,1,36,0,36,36,0,yes
9,1,1,1,1,4,1,1,9,0,9,9,0,no
19,1,2,1,0,5,2,2,20,1,19,10.5,0,yes
3,5,0,0,0,0,1,1,3,0,3,3,0,no
5,8,0,0,0,0,1,1,5,0,5,5,0,no
33,0,5,2,2,6,2,2,34,1,33,17.5,0,yes
10,1,3,2,1,1,1,1,10,0,10,10,0,no
14,5,3,2,1,4,1,1,14,0,14,14,0,yes
3,1,0,0,0,0,1,1,3,0,3,3,0,no
15,5,3,1,2,2,1,1,15,0,15,15,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,yes
5,1,0,0,0,0,1,1,5,0,5,5,0,no
5,1,0,0,0,0,1,1,5,0,5,5,0,yes
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
23,2,5,4,1,2,1,1,23,0,23,23,0,no
11,1,4,1,2,1,1,1,11,0,11,11,0,yes
3,1,0,0,0,0,1,1,3,0,3,3,0,no
12,0,3,3,0,2,1,1,12,0,12,12,0,no
9,3,1,1,0,1,1,1,9,0,9,9,0,no
11,1,2,2,0,3,1,1,11,0,11,11,0,no
10,1,1,1,0,1,1,1,10,0,10,10,0,no
4,1,0,0,0,1,1,1,4,0,4,4,0,no
14,6,2,1,0,0,1,1,14,0,14,14,0,no
5,1,0,0,0,0,1,1,5,0,5,5,0,no
3,3,0,0,0,0,1,1,3,0,3,3,0,no
29,0,3,3,3,15,1,1,29,0,29,29,0,no
15,1,2,2,0,3,1,1,15,0,15,15,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
5,0,1,1,1,0,1,1,5,0,5,5,0,no
6,0,1,1,2,0,1,1,6,0,6,6,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
5,0,1,1,0,0,1,1,5,0,5,5,0,no
5,3,0,0,0,0,1,1,5,0,5,5,0,no
10,0,3,1,3,1,1,1,10,0,10,10,0,no
9,7,0,0,0,0,1,1,9,0,9,9,0,no
8,0,3,1,3,0,1,1,8,0,8,8,0,no
38,0,13,2,10,4,1,1,38,0,38,38,0,no
5,2,0,0,0,0,1,1,5,0,5,5,0,no
8,1,2,1,2,1,1,1,8,0,8,8,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
8,0,2,1,2,1,1,1,8,0,8,8,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
6,2,0,0,1,2,1,1,6,0,6,6,0,no
6,2,0,0,0,3,2,2,7,1,6,4,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
4,0,0,0,0,1,2,2,5,1,4,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
10,2,1,1,2,0,1,1,10,0,10,10,0,no
9,2,1,1,2,0,1,1,9,0,9,9,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
19,3,5,1,2,0,2,2,20,1,19,10.5,0,no
7,3,0,0,0,0,1,1,7,0,7,7,0,no
4,2,0,0,1,0,1,1,4,0,4,4,0,no
12,2,3,2,2,0,1,1,12,0,12,12,0,yes
5,0,1,1,1,0,1,1,5,0,5,5,0,no
6,0,1,1,1,0,1,1,6,0,6,6,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
12,1,3,2,2,1,2,2,13,1,12,7,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
16,1,4,2,3,1,2,2,17,1,16,9,0,yes
32,3,7,1,2,1,3,2,34,2,32,12,0,yes
21,1,6,2,4,0,1,1,21,0,21,21,0,no
15,1,4,2,2,1,2,2,15,0,13,7.5,0,yes
3,1,0,0,0,0,1,1,3,0,3,3,0,no
23,3,6,1,2,0,2,2,24,1,23,12.5,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
12,0,1,1,0,1,1,1,12,0,12,12,0,no
9,3,0,0,0,0,1,1,9,0,9,9,0,no
31,1,8,3,5,1,2,2,32,1,31,16.5,0,no
4,1,0,0,0,0,1,1,4,0,4,4,0,no
12,2,1,1,0,0,1,1,12,0,12,12,0,no
12,1,4,3,2,1,1,1,12,0,12,12,0,no
21,0,3,1,0,2,1,1,21,0,21,21,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
10,2,1,1,1,2,1,1,10,0,10,10,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
16,2,3,1,1,2,1,1,16,0,16,16,0,no
7,4,1,1,1,0,1,1,7,0,7,7,0,no
18,0,5,2,1,8,1,1,18,0,18,18,0,yes
4,1,0,0,0,0,1,1,4,0,4,4,0,no
20,4,4,2,1,3,2,1,20,0,15,10,0,no
22,2,2,1,1,4,2,2,23,1,22,12,0,yes
3,1,0,0,0,0,1,1,3,0,3,3,0,no
29,2,7,4,4,3,1,1,29,0,29,29,0,no
13,1,3,2,2,1,2,2,14,1,13,7.5,0,no
4,1,0,0,0,0,1,1,4,0,4,4,0,no
25,4,3,2,3,3,2,2,26,1,25,13.5,0,no
15,6,3,2,1,2,1,1,15,0,15,15,0,no
3,5,0,0,0,0,1,1,3,0,3,3,0,no
7,6,1,1,0,0,1,1,7,0,7,7,0,no
3,4,0,0,0,0,1,1,3,0,3,3,0,no
16,5,1,1,0,0,1,1,16,0,16,16,0,no
15,2,3,2,2,2,1,1,15,0,15,15,0,no
10,3,2,1,1,2,1,1,10,0,10,10,0,no
23,3,2,1,2,4,2,2,24,1,23,12.5,0,no
30,2,3,1,1,5,2,2,31,1,30,16,0,yes
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
6,2,1,1,5,0,1,1,6,0,6,6,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
20,3,3,1,3,3,2,2,21,1,20,11,0,yes
20,2,3,1,3,3,2,2,21,1,20,11,0,yes
33,4,9,6,8,3,1,1,33,0,33,33,0,no
3,3,0,0,0,0,1,1,3,0,3,3,0,no
11,4,2,1,1,0,1,1,11,0,11,11,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
12,3,2,1,1,0,1,1,12,0,12,12,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
5,1,1,1,1,0,1,1,8,0,8,8,0,no
5,1,1,1,1,0,1,1,8,0,8,8,0,no
5,1,1,1,1,0,1,1,8,0,8,8,0,no
8,1,1,1,1,0,1,1,8,0,8,8,0,no
9,1,0,0,0,0,1,1,9,0,9,9,0,no
8,2,2,2,0,0,1,1,8,0,8,8,0,no
32,2,8,3,6,3,2,2,33,1,32,17,0,yes
4,2,0,0,1,0,2,2,5,1,4,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
42,3,12,3,5,5,2,2,43,1,42,22,0,no
34,2,10,1,4,2,2,2,35,1,34,18,0,no
6,2,0,0,0,0,1,1,6,0,6,6,0,no
24,1,7,3,5,2,2,2,25,1,24,13,0,no
8,1,1,1,1,0,1,1,8,0,8,8,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
5,0,0,0,0,1,1,1,5,0,5,5,0,no
14,0,0,0,0,0,1,1,14,0,14,14,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
2,2,0,0,0,0,1,1,2,0,2,2,0,no
2,2,0,0,0,0,1,1,2,0,2,2,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
4,1,0,0,0,1,1,1,4,0,4,4,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
12,2,0,0,0,0,1,1,12,0,12,12,0,no
3,3,0,0,0,0,1,1,3,0,3,3,0,no
16,4,2,1,2,0,1,1,16,0,16,16,0,no
3,3,0,0,0,0,2,2,4,1,3,2.5,0,no
33,7,5,3,2,2,1,1,33,0,33,33,0,no
3,4,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,2,0,0,1,0,1,1,2,0,2,2,0,no
2,2,0,0,1,0,1,1,2,0,2,2,0,no
5,2,1,1,1,0,1,1,5,0,5,5,0,no
5,2,1,1,1,0,1,1,5,0,5,5,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
6,2,1,1,1,0,1,1,6,0,6,6,0,no
5,2,1,1,1,0,1,1,5,0,5,5,0,no
9,0,2,2,0,0,1,1,9,0,9,9,0,no
7,1,1,1,0,0,1,1,7,0,7,7,0,no
7,2,1,1,0,0,1,1,7,0,7,7,0,no
7,1,1,1,0,0,1,1,7,0,7,7,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
11,2,2,1,0,1,1,1,11,0,11,11,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
18,1,5,2,2,2,1,1,18,0,18,18,0,no
7,0,1,1,0,1,1,1,7,0,7,7,0,no
14,1,2,1,4,1,1,1,14,0,14,14,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
10,3,1,1,2,0,1,1,10,0,10,10,0,no
6,1,1,1,5,1,1,1,6,0,6,6,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
5,0,0,0,0,1,1,1,5,0,5,5,0,no
2,0,0,0,1,0,1,1,2,0,2,2,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
8,2,3,2,4,3,1,1,8,0,8,8,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
11,1,2,2,1,3,1,1,11,0,11,11,0,yes
4,2,0,0,0,0,1,1,4,0,4,4,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
25,2,8,8,0,0,1,1,25,0,25,25,0,yes
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
4,1,0,0,0,0,1,1,4,0,4,4,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
6,0,1,1,1,2,1,1,6,0,6,6,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,0,0,0,1,0,1,1,2,0,2,2,0,no
2,1,0,0,1,0,1,1,2,0,2,2,0,no
32,1,0,0,42,0,1,1,32,0,32,32,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,1,0,0,1,0,1,1,2,0,2,2,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,2,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
15,0,3,1,1,1,1,1,15,0,15,15,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
9,0,3,1,5,0,1,1,9,0,9,9,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
8,1,1,1,1,1,1,1,8,0,8,8,0,no
8,2,1,1,1,1,1,1,8,0,8,8,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,2,0,0,1,0,1,1,3,0,3,3,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,2,0,0,1,0,1,1,3,0,3,3,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,2,0,0,1,0,1,1,3,0,3,3,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,2,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
10,1,2,1,0,0,1,1,10,0,10,10,0,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
6,0,1,1,1,0,1,1,6,0,6,6,0,no
6,0,1,1,1,0,1,1,6,0,6,6,0,no
8,0,1,1,2,1,1,1,8,0,8,8,0,no
7,0,1,1,1,0,1,1,7,0,7,7,0,no
5,0,0,0,1,0,1,1,5,0,5,5,0,no
5,0,0,0,0,0,1,1,5,0,5,5,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
5,0,0,0,1,1,1,1,5,0,5,5,0,no
3,0,0,0,2,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
34,2,7,3,3,3,1,1,34,0,34,34,0,no
8,1,1,1,2,0,1,1,8,0,8,8,0,no
12,1,3,1,3,0,1,1,12,0,12,12,0,no
9,1,1,1,3,0,1,1,9,0,9,9,0,no
8,1,1,1,1,0,1,1,8,0,8,8,0,no
5,1,0,0,1,0,1,1,5,0,5,5,0,no
8,1,1,1,0,0,1,1,8,0,8,8,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,1,0,0,1,0,1,1,2,0,2,2,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,2,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
15,0,3,1,1,1,1,1,15,0,15,15,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
9,0,3,2,3,0,1,1,9,0,9,9,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,1,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
