LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy
0.064748,0.090909,0.014568,0.055556,0.011905,0.02439,0.041667,0.2,0.064286,0,0.07438,0.07438,0,no
0.115108,0.090909,0.014568,0.055556,0.02381,0.097561,0.125,0.2,0.007143,0.041237,0.016529,0.013774,1,no
0.18705,0.090909,0.029136,0.111111,0.02381,0.146341,0.125,0.2,0.042857,0.020619,0.033058,0.022039,1,no
0.223022,0,0.014568,0.055556,0,0,0.125,0.2,0.221429,0,0.157025,0.085399,0,no
0.064748,0.090909,0.014568,0.111111,0,0.04878,0.083333,0.2,0.071429,0.010309,0.07438,0.045455,0,no
0.309353,0.272727,0.050989,0.055556,0.02381,0.268293,0.208333,0.4,0.057143,0.041237,0.033058,0.019835,1,no
0.093525,0.363636,0.021852,0.166667,0,0.02439,0.041667,0.2,0.092857,0,0.107438,0.107438,0,no
0.158273,0.090909,0.029136,0.111111,0.035714,0.073171,0.166667,0.4,0.178571,0.030928,0.181818,0.057851,1,no
0.100719,0.090909,0.014568,0.055556,0.011905,0.02439,0.125,0.2,0.15,0.072165,0.157025,0.077135,0,no
0.071942,0.090909,0.014568,0.111111,0.02381,0.02439,0.041667,0.2,0.071429,0,0.082645,0.082645,0,no
0.338129,0.181818,0.058273,0.111111,0.02381,0.243902,0.125,0.2,0.342857,0.010309,0.380165,0.134986,0,yes
0.107914,0.181818,0.007284,0.111111,0.02381,0.04878,0.125,0.4,0.021429,0.020619,0.016529,0.013774,1,yes
0.143885,0,0.021852,0.111111,0.02381,0.04878,0.291667,0.6,0.135714,0.041237,0.041322,0.027155,1,no
0.035971,0.090909,0.007284,0.055556,0,0,0.041667,0.2,0.035714,0,0.041322,0.041322,0,no
0.035971,0.090909,0.007284,0.055556,0,0,0.041667,0.2,0.035714,0,0.041322,0.041322,0,no
0.179856,0,0.029136,0.166667,0.02381,0.170732,0.041667,0.2,0.178571,0,0.206612,0.206612,0,no
0.201439,0,0.03642,0.166667,0.011905,0.02439,0.041667,0.2,0.2,0,0.231405,0.231405,0,no
0.136691,0.363636,0.014568,0.111111,0,0.073171,0.041667,0.2,0.135714,0,0.157025,0.157025,0,no
0.071942,0.272727,0.007284,0.055556,0,0.04878,0.041667,0.2,0.071429,0,0.082645,0.082645,0,no
0.057554,0,0.014568,0.055556,0.02381,0.04878,0.041667,0.2,0.057143,0,0.066116,0.066116,0,no
0.05036,0.181818,0.007284,0.055556,0,0.02439,0.041667,0.2,0.05,0,0.057851,0.057851,0,no
0.179856,0.181818,0.03642,0.277778,0.011905,0.146341,0.041667,0.2,0.178571,0,0.206612,0.206612,0,no
0.100719,0.181818,0.007284,0.111111,0,0.04878,0.041667,0.2,0.1,0,0.115702,0.115702,0,no
0.122302,0.090909,0.014568,0.111111,0,0.04878,0.041667,0.2,0.121429,0,0.140496,0.140496,0,no
0.057554,0.090909,0.007284,0.055556,0,0.02439,0.041667,0.2,0.057143,0,0.066116,0.066116,0,no
0.093525,0.272727,0.007284,0.055556,0,0.073171,0.041667,0.2,0.092857,0,0.107438,0.107438,0,no
0.129496,0.090909,0.014568,0.166667,0,0.02439,0.041667,0.2,0.128571,0,0.14876,0.14876,0,no
0.05036,0,0.007284,0.055556,0,0,0.041667,0.2,0.05,0,0.057851,0.057851,0,no
0.223022,0.090909,0.050989,0.166667,0.011905,0.02439,0.166667,0.2,0.228571,0.010309,0.214876,0.068182,1,no
0.064748,0.090909,0.014568,0.055556,0.011905,0.02439,0.041667,0.2,0.064286,0,0.07438,0.07438,0,no
0.05036,0.090909,0.007284,0.055556,0,0,0.083333,0.2,0.057143,0.010309,0.057851,0.03719,1,yes
0.05036,0,0.007284,0.055556,0,0,0.041667,0.2,0.05,0,0.057851,0.057851,1,no
0.316547,0.181818,0.065557,0.166667,0.02381,0.097561,0.166667,0.4,0.321429,0.010309,0.338843,0.095041,0,no
0.151079,0.181818,0.021852,0.111111,0,0.04878,0.166667,0.2,0.15,0,0.099174,0.043388,1,no
0.244604,0,0.050989,0.166667,0,0.073171,0.208333,0.2,0.25,0.010309,0.239669,0.059504,1,no
0.071942,0,0.014568,0.111111,0.011905,0.02439,0.125,0.4,0.021429,0.030928,0.016529,0.016529,1,no
0.079137,0,0.007284,0.055556,0,0,0.041667,0.2,0.078571,0,0.090909,0.090909,1,no
0.057554,0,0.007284,0.055556,0,0.02439,0.041667,0.2,0.007143,0,0.008264,0.008264,1,no
0.158273,0.181818,0.021852,0.166667,0,0.073171,0.083333,0.2,0.021429,0,0.016529,0.012397,1,no
0.158273,0.090909,0.029136,0.055556,0.02381,0.073171,0.166667,0.6,0.228571,0.103093,0.247934,0.086777,1,no
0.223022,0.090909,0.058273,0.333333,0,0.121951,0.166667,0.6,0.228571,0.010309,0.190083,0.068182,1,no
0.057554,0.090909,0.007284,0.055556,0,0.04878,0.041667,0.2,0.057143,0,0.066116,0.066116,1,no
0.143885,0.181818,0.03642,0.166667,0.011905,0.073171,0.083333,0.4,0.142857,0,0.14876,0.082645,1,no
0.338129,0.090909,0.050989,0.166667,0.047619,0.195122,0.083333,0.2,0.342857,0.010309,0.38843,0.202479,0,no
0.158273,0.090909,0.029136,0.111111,0.011905,0.04878,0.041667,0.2,0.157143,0,0.181818,0.181818,1,no
0.244604,0.090909,0.03642,0.222222,0,0.121951,0.125,0.4,0.25,0.010309,0.247934,0.099174,1,no
0.417266,0.090909,0.065557,0.222222,0,0.243902,0.208333,0.6,0.421429,0.010309,0.396694,0.099174,1,no
0.064748,0.181818,0.014568,0.055556,0.035714,0,0.041667,0.2,0.064286,0,0.07438,0.07438,1,no
0.143885,0.181818,0.03642,0.222222,0,0.073171,0.041667,0.2,0.142857,0,0.165289,0.165289,1,no
0.035971,0.090909,0.007284,0.055556,0,0,0.041667,0.2,0.035714,0,0.041322,0.041322,1,no
0.395683,0.454545,0.072841,0.111111,0.02381,0,0.041667,0.2,0.392857,0,0.454545,0.454545,1,no
0.079137,0.181818,0.007284,0.055556,0,0,0.041667,0.2,0.078571,0,0.090909,0.090909,1,no
0.035971,0,0.007284,0.055556,0.011905,0,0.041667,0.2,0.035714,0,0.041322,0.041322,0,no
