@relation training

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumCodeSmells numeric
@attribute NumLocalVariables numeric
@attribute NumRevisions numeric
@attribute NumAuthors numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
21,1,4,2,1,2,2,1,21,0,19,10.5,0,no
47,2,8,2,2,10,2,1,47,0,46,23.5,0,no
14,2,1,2,2,2,1,1,1,1,2,2,0,no
17,0,4,3,1,3,5,3,16,4,5,4,1,no
3,1,0,0,0,0,1,1,3,0,3,3,1,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
2,1,0,0,0,0,1,1,2,0,2,2,0,no
5,1,1,1,0,0,1,1,5,0,5,5,0,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,3,0,0,1,0,1,1,0,0,0,0,0,no
5,2,0,0,0,0,2,1,5,0,4,2.5,1,no
31,1,7,3,1,1,4,1,32,1,26,8.25,1,no
9,1,2,1,1,1,1,1,9,0,9,9,0,no
7,1,1,1,0,0,1,1,7,0,7,7,1,no
3,0,0,0,0,0,1,1,3,0,3,3,1,no
7,0,1,1,0,0,1,1,7,0,7,7,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
4,0,0,0,0,0,1,1,4,0,4,4,1,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
4,0,0,0,0,0,1,1,4,0,4,4,0,no
41,2,8,3,2,4,1,1,41,0,41,41,0,no
3,2,0,0,0,0,1,1,0,8,8,8,1,no
13,2,2,2,0,2,2,1,13,0,12,6.5,1,no
34,0,7,3,0,3,5,1,35,1,29,7.2,1,no
10,0,2,2,0,0,2,2,2,2,2,2,1,no
11,0,1,1,0,0,1,1,11,0,11,11,0,no
8,0,1,1,0,1,1,1,1,0,1,1,1,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
22,2,3,3,0,3,2,1,3,0,2,1.5,1,no
11,0,0,0,0,1,2,1,11,0,10,5.5,1,no
22,1,4,1,2,3,3,2,31,9,30,13.333333,1,no
31,1,8,6,0,5,4,3,32,1,23,8.25,1,no
8,1,1,1,0,2,1,1,8,0,8,8,1,no
20,2,5,3,1,3,2,2,20,0,18,10,1,no
47,1,7,3,4,8,2,1,48,1,47,24.5,0,no
22,1,4,2,1,2,1,1,22,0,22,22,1,no
4,1,0,0,0,1,1,1,4,0,4,4,0,no
34,1,5,4,0,5,3,2,35,1,30,12,1,no
58,1,9,4,0,10,5,3,59,1,48,12,1,no
9,2,2,1,3,0,1,1,9,0,9,9,1,no
20,2,5,4,0,3,1,1,20,0,20,20,1,no
3,2,0,0,0,0,2,2,6,3,6,4.5,1,no
5,1,1,1,0,0,1,1,5,0,5,5,1,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,2,0,1,1,0,0,0,0,0,no
52,6,10,2,2,0,1,1,52,0,52,52,0,no
24,1,4,1,3,2,2,1,24,0,19,12,0,no
30,1,5,2,1,5,3,3,33,3,32,12,0,no
14,0,4,3,1,3,4,2,17,3,14,5,0,no
3,0,0,0,0,0,4,2,14,11,12,6.25,0,no
7,2,0,0,1,2,2,2,11,4,11,7.5,1,no
24,1,5,2,2,4,5,3,26,2,11,5.6,1,no
5,1,1,1,0,0,1,1,5,0,5,5,0,no
28,0,4,2,0,1,5,3,37,9,35,9.2,1,no
7,0,1,1,0,0,1,1,7,0,7,7,0,no
11,2,2,2,0,2,1,1,11,0,11,11,0,no
10,1,2,2,0,0,1,1,10,0,10,10,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,2,1,4,1,3,2.5,0,no
10,0,2,1,0,0,1,1,10,0,10,10,0,no
30,3,4,2,0,0,2,1,30,0,27,15,0,no
10,2,1,1,0,0,1,1,10,0,10,10,0,no
5,1,0,0,0,0,1,1,5,0,5,5,1,no
10,2,1,1,0,1,1,1,10,0,10,10,1,no
3,1,0,0,0,0,1,1,3,0,3,3,1,no
6,0,1,1,0,0,1,1,6,0,6,6,1,no
3,0,0,0,0,0,1,1,3,0,3,3,1,no
7,1,1,1,0,1,1,1,7,0,7,7,1,no
5,0,0,0,0,1,1,1,5,0,5,5,1,no
3,1,0,0,0,0,1,1,3,0,3,3,1,no
3,1,0,0,0,0,1,1,3,0,3,3,1,no
3,3,0,0,0,0,1,1,3,0,3,3,0,no
0,3,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
12,2,1,1,0,1,2,1,13,1,12,7,0,no
11,1,1,1,0,1,2,1,12,1,11,6.5,0,no
6,4,0,0,0,0,1,1,6,0,6,6,0,no
9,1,0,0,0,3,1,1,9,0,9,9,0,no
22,0,4,1,0,1,2,2,24,2,24,13,1,no
11,2,2,1,0,1,2,2,12,1,11,6.5,1,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
9,0,1,1,0,0,2,1,9,0,5,4.5,1,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
10,2,0,0,0,0,1,1,10,0,10,10,0,no
11,2,2,2,0,2,1,1,11,0,11,11,0,no
16,0,4,4,1,5,2,2,16,0,14,8,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
21,2,4,3,0,6,1,1,21,0,21,21,0,no
6,3,0,0,0,2,1,1,6,0,6,6,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
25,1,5,2,1,4,3,2,28,3,27,10.333333,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
63,0,11,6,0,8,5,3,65,2,58,13.4,1,no
38,3,6,3,0,6,1,1,38,0,38,38,0,no
12,0,2,2,0,0,1,1,12,0,12,12,0,no
6,1,1,1,0,0,1,1,6,0,6,6,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
7,1,1,1,1,0,2,2,8,1,7,4.5,0,no
0,3,0,0,1,0,1,1,0,0,0,0,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
29,0,5,4,1,8,3,2,30,1,23,10.333333,0,no
23,0,2,2,2,6,5,2,26,3,20,5.8,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
5,0,0,0,0,1,1,1,5,0,5,5,0,no
7,5,0,0,0,0,1,1,7,0,7,7,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
52,3,7,4,0,6,1,1,52,0,52,52,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
6,0,1,1,0,0,1,1,6,0,6,6,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
7,0,1,1,0,0,1,1,7,0,7,7,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
0,1,0,0,0,0,3,1,2,25,23,9,1,no
0,1,0,0,0,0,4,1,2,97,66,24.75,1,no
0,2,0,0,0,0,3,1,2,21,19,7.666667,1,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,2,1,1,21,20,11,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,3,0,0,0,0,2,1,1,18,17,9.5,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,2,0,0,0,0,1,1,0,0,0,0,0,no
16,3,1,1,2,0,1,1,16,0,16,16,0,no
11,0,2,2,0,2,2,1,11,0,8,5.5,1,no
35,1,3,2,0,2,6,3,38,3,23,6.833333,1,no
9,0,1,1,0,1,2,1,9,0,7,4.5,1,no
10,1,2,2,0,3,2,1,11,1,10,6,0,no
39,1,10,3,0,5,4,2,41,2,29,10.75,0,no
81,1,14,4,2,17,4,2,84,3,73,21.75,1,no
32,0,11,9,2,6,3,2,33,1,19,11.333333,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
15,2,2,2,0,3,2,2,19,4,19,11.5,1,no
27,2,5,3,0,2,6,2,33,6,30,6.5,1,no
7,3,1,1,1,1,1,1,7,0,7,7,0,no
40,0,0,0,0,0,2,1,41,1,40,21,0,no
51,1,11,5,0,10,1,1,51,0,51,51,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
17,0,0,0,0,0,1,1,17,0,17,17,0,no
12,3,2,1,0,1,2,2,13,1,13,7,0,no
12,1,0,0,0,3,2,1,13,1,12,7,0,no
5,2,0,0,0,2,1,1,5,0,5,5,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
60,2,11,3,1,6,3,2,60,0,52,20,1,no
16,2,1,1,0,1,1,1,16,0,16,16,1,no
14,1,2,2,0,1,1,1,14,0,14,14,0,no
12,1,2,2,0,2,1,1,12,0,12,12,0,no
4,2,0,0,0,1,2,1,5,1,4,3,0,no
13,3,2,1,0,3,2,2,17,4,17,10.5,1,no
8,2,1,1,1,1,1,1,8,0,8,8,0,no
18,1,2,2,0,3,2,1,20,2,20,11,1,no
14,1,2,2,0,1,1,1,14,0,14,14,0,no
10,2,1,2,0,1,2,1,10,0,7,5,1,no
19,1,3,2,0,2,1,1,19,0,19,19,0,no
26,5,7,2,0,4,3,2,28,2,26,10,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
2,1,0,0,0,0,1,1,2,0,2,2,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,11,11,11,0,no
0,1,0,0,0,0,2,1,16,16,16,16,1,no
5,3,0,0,0,1,1,1,5,0,5,5,0,no
6,2,1,1,0,0,1,1,6,0,6,6,0,no
0,0,0,0,0,0,2,1,3,3,3,3,0,no
0,0,0,0,0,0,2,1,3,3,3,3,0,no
0,1,0,0,0,0,5,1,6,45,32,10.2,1,no
0,0,0,0,0,0,2,1,3,3,3,3,0,no
5,3,0,0,0,0,1,1,5,0,5,5,0,no
8,1,1,1,0,1,2,1,11,3,11,7,0,no
5,1,1,1,0,0,1,1,5,0,5,5,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,2,1,4,1,3,2.5,0,no
3,1,0,0,0,0,2,1,11,8,11,9.5,0,no
3,0,0,0,0,0,2,1,4,1,3,2.5,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
4,1,0,0,0,0,1,1,4,0,4,4,0,no
4,1,0,0,0,0,1,1,4,0,4,4,0,no
4,0,0,0,0,0,1,1,4,0,4,4,0,no
8,1,0,0,0,0,1,1,8,0,8,8,0,no
5,1,1,1,0,0,1,1,5,0,5,5,0,no
14,1,2,2,1,3,1,1,14,0,14,14,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
9,0,1,1,0,2,1,1,9,0,9,9,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,2,1,4,1,4,2.5,0,no
14,1,2,2,0,4,1,1,14,0,14,14,0,no
7,0,1,1,0,0,1,1,7,0,7,7,0,no
4,0,0,0,0,0,1,1,4,0,4,4,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
37,0,10,5,0,5,1,1,37,0,37,37,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
5,2,0,0,0,0,1,1,5,0,5,5,0,no
5,0,1,1,0,0,0,0,0,0,0,0,0,no
8,1,1,1,0,1,1,1,4,0,4,4,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
8,0,2,2,0,1,1,1,1,1,2,2,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
4,1,0,0,0,0,0,0,0,0,0,0,0,no
5,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
10,1,2,2,0,0,0,0,0,0,0,0,0,no
6,0,1,1,0,0,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
6,1,1,1,0,0,1,1,1,1,2,2,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
6,2,0,0,0,0,0,0,0,0,0,0,0,no
9,0,1,0,0,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
6,0,0,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
0,2,0,0,0,0,1,1,0,0,0,0,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,1,0,0,0,0,1,1,0,0,0,0,0,no
0,2,0,0,0,0,1,1,0,0,0,0,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
0,0,0,0,0,0,1,1,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,2,1,4,1,3,2.5,0,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,0,0,0,0,0,1,1,2,0,2,2,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
37,1,8,4,1,9,1,1,37,0,37,37,0,no
0,4,0,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,1,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,1,1,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,0,no
15,1,0,0,0,1,9,3,26,11,12,4.111111,1,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
19,3,2,1,0,0,8,3,21,2,11,2.875,1,no
3,1,0,0,0,0,1,1,0,9,9,9,0,no
3,6,0,0,0,0,3,3,8,8,7,5.333333,1,no
6,7,1,1,1,0,1,1,6,0,6,6,0,no
3,3,0,0,1,0,2,2,7,7,7,7,1,no
3,5,0,0,1,0,4,3,9,9,7,4.5,1,no
3,5,0,0,1,0,4,3,11,8,7,4.75,1,no
23,0,5,1,0,0,6,2,25,2,12,4.5,1,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
3,4,0,0,0,0,2,1,1,9,8,5,0,no
11,5,1,1,1,1,1,1,11,0,11,11,0,yes
10,1,1,1,1,1,4,1,5,5,3,2.5,1,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,1,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
9,3,1,1,1,1,1,1,1,1,2,2,0,no
9,3,1,1,1,1,2,1,10,1,9,5.5,0,no
6,3,0,0,0,1,1,1,6,0,6,6,0,no
5,2,0,0,0,1,1,1,5,0,5,5,0,no
7,3,0,0,0,1,2,2,8,1,7,4.5,0,no
0,0,0,0,1,0,1,1,0,0,0,0,1,no
0,1,0,0,1,0,1,1,0,0,0,0,1,no
6,1,0,0,0,0,1,1,6,0,6,6,0,no
7,1,0,0,0,1,7,2,21,14,13,5,1,no
3,1,0,0,0,0,2,1,11,8,11,9.5,0,no
3,3,0,0,0,0,1,1,3,0,3,3,0,no
3,3,0,0,0,0,1,1,3,0,3,3,0,no
13,4,1,1,2,0,3,2,15,2,13,5.666667,1,no
3,4,0,0,0,0,1,1,3,0,3,3,0,no
4,0,0,0,0,0,1,1,4,0,4,4,0,no
54,3,10,4,0,7,3,3,55,1,53,18.666667,0,no
19,5,0,0,1,2,2,1,26,7,26,16.5,1,no
31,4,5,3,2,3,5,3,34,3,28,7.4,1,no
9,2,1,1,1,1,1,1,9,0,9,9,1,no
10,1,1,1,0,1,1,1,10,0,10,10,0,no
10,1,1,1,0,1,1,1,10,0,10,10,0,no
23,2,2,1,2,2,2,2,23,0,19,11.5,1,no
87,4,17,5,5,16,6,2,92,5,53,16.166667,1,no
11,3,1,1,0,3,3,1,12,1,9,4.333333,0,no
20,4,4,2,2,2,5,2,26,6,21,6.4,1,no
8,3,1,1,2,0,1,1,8,0,8,8,0,no
81,3,17,5,5,16,3,2,82,1,70,27.666667,0,no
8,3,1,1,1,0,1,1,8,0,8,8,0,no
3,2,0,0,0,0,1,1,3,0,3,3,1,no
9,2,0,0,2,1,2,2,9,0,8,4.5,1,no
3,1,0,0,0,0,1,1,3,0,3,3,1,no
3,3,0,0,0,0,1,1,3,0,3,3,1,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
4,3,0,0,0,0,2,1,8,4,8,6,0,no
4,0,0,0,0,0,2,2,4,0,3,2,1,no
6,3,0,0,0,0,1,1,6,0,6,6,0,no
14,1,2,2,2,3,1,1,14,0,14,14,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
22,2,4,2,1,3,0,0,0,0,0,0,0,no
3,1,0,0,1,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
18,4,2,1,0,2,4,3,7,9,8,4,1,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,1,1,1,1,2,2,1,no
19,0,2,1,0,2,1,1,1,0,1,1,0,no
9,4,1,1,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
10,2,2,2,1,0,2,2,11,1,10,6,0,no
3,0,0,0,1,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
8,4,1,1,1,1,1,1,8,0,8,8,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
18,0,2,1,0,2,1,1,18,0,18,18,0,no
9,4,1,1,0,0,1,1,9,0,9,9,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
7,0,0,0,0,2,1,1,1,1,2,2,0,no
3,3,0,0,0,0,1,1,1,1,2,2,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
4,1,0,0,0,0,0,0,0,0,0,0,0,no
17,6,0,0,0,3,1,1,17,0,17,17,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,3,3,1,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,1,1,1,1,2,2,1,no
3,2,0,0,0,0,0,0,0,0,0,0,0,no
28,3,5,2,3,6,1,1,4,0,4,4,0,no
5,2,0,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,2,2,1,2,2,2,2,1,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
0,0,0,0,1,0,1,1,0,0,0,0,0,no
0,0,0,0,1,0,1,1,0,0,0,0,1,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,2,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,0,no
0,1,0,0,1,0,1,1,0,0,0,0,1,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
16,2,3,2,1,2,1,1,16,0,16,16,0,no
43,2,9,3,0,12,4,1,46,3,44,12.25,0,no
19,2,3,2,0,4,1,1,19,0,19,19,0,no
6,2,1,1,0,0,1,1,6,0,6,6,0,no
4,2,0,0,0,0,1,1,4,0,4,4,0,no
8,5,2,1,0,0,1,1,8,0,8,8,0,no
5,2,0,0,0,0,1,1,5,0,5,5,0,no
8,2,2,1,0,0,1,1,8,0,8,8,0,no
5,3,0,0,0,0,1,1,5,0,5,5,0,no
9,5,3,2,0,0,1,1,9,0,9,9,0,no
8,8,0,0,0,0,1,1,8,0,8,8,0,no
12,0,1,1,0,1,5,1,13,4,9,3.4,1,no
18,2,3,1,2,0,1,1,18,0,18,18,0,no
7,4,0,0,0,0,1,1,1,0,1,1,0,no
3,0,0,0,0,0,3,2,3,3,2,2,1,no
3,2,0,0,0,0,1,1,3,0,3,3,0,no
4,2,0,0,0,0,0,0,0,0,0,0,0,no
10,0,1,1,0,1,1,1,1,1,2,2,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
10,4,0,0,0,1,1,1,10,0,10,10,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
11,0,2,2,0,2,2,1,12,1,11,6.5,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
11,0,2,2,0,2,2,1,12,1,11,6.5,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
3,0,0,0,0,0,2,1,4,1,3,2.5,0,no
3,1,0,0,0,0,1,1,3,0,3,3,0,no
28,4,3,2,2,3,1,1,28,0,28,28,0,no
5,4,0,0,1,1,1,1,5,0,5,5,0,no
27,4,5,1,1,7,1,1,27,0,27,27,0,no
21,4,3,3,0,0,1,1,21,0,21,21,0,no
26,3,4,1,1,8,1,1,26,0,26,26,0,no
7,5,0,0,0,2,1,1,7,0,7,7,0,no
7,3,1,1,0,0,1,1,7,0,7,7,0,no
23,4,3,2,2,3,1,1,23,0,23,23,0,no
10,5,2,2,1,0,1,1,10,0,10,10,0,no
7,5,0,0,0,0,1,1,7,0,7,7,0,no
8,3,1,1,1,0,2,1,9,1,8,5,0,no
7,5,0,0,0,0,1,1,7,0,7,7,0,no
23,2,3,2,4,0,1,1,23,0,23,23,0,no
9,2,1,1,1,0,1,1,9,0,9,9,0,no
16,5,1,1,0,0,6,2,23,7,20,5,1,no
3,1,0,0,0,0,3,2,2,7,5,3,0,no
12,3,1,1,0,2,5,2,14,2,8,3.2,0,no
4,1,0,0,0,0,0,0,0,0,0,0,0,no
3,3,0,0,0,0,1,1,0,26,26,26,0,no
4,5,0,0,1,1,3,2,37,33,33,23.333333,1,no
3,2,0,0,0,0,1,1,1,1,2,2,0,no
65,3,6,3,4,3,6,3,66,1,30,11.166667,1,no
11,4,2,1,0,0,1,1,1,1,2,2,0,no
15,2,1,1,0,1,3,2,16,1,12,5.666667,1,no
4,5,0,0,1,1,1,1,4,0,4,4,0,no
9,0,1,1,0,1,2,1,4,1,3,2.5,1,no
30,6,3,1,3,3,5,3,38,8,32,9.2,1,no
6,1,1,1,0,1,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,1,1,2,2,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,0,no
19,2,2,1,1,2,9,3,34,52,38,9.555556,1,no
7,1,1,1,0,0,2,1,5,1,4,3,1,no
10,2,1,1,0,1,1,1,1,1,2,2,0,no
12,0,2,1,1,1,2,1,13,1,12,7,0,no
36,1,5,2,2,0,6,2,32,3,25,5.833333,1,no
16,2,1,1,1,3,1,1,16,0,16,16,0,no
3,1,0,0,0,0,4,2,20,17,18,9.25,1,no
11,0,2,2,0,1,1,1,1,1,2,2,0,no
5,1,1,1,0,1,1,1,5,0,5,5,0,no
4,1,0,0,0,0,2,2,6,2,6,4,0,no
20,2,3,2,1,0,1,1,20,0,20,20,0,no
8,2,1,1,0,0,1,1,8,0,8,8,0,no
10,2,1,1,0,0,2,2,11,1,10,6,1,no
4,0,0,0,0,1,1,1,4,0,4,4,0,no
60,0,6,3,4,3,7,3,49,3,30,7.428571,1,no
3,0,0,0,0,0,1,1,3,0,3,3,0,no
35,2,5,3,3,0,1,1,35,0,35,35,0,no
23,2,3,2,2,0,1,1,23,0,23,23,0,no
4,1,0,0,0,0,2,1,4,0,3,2,0,no
12,2,2,2,1,0,1,1,12,0,12,12,0,no
